Trial Number,Participant,Response,ResponsePeriodOnset,RT,Seed,Cue Frequency,Cue Frequency Range,Choice Frequency,Choice Frequency Range,Coherence
0,fr,same,19.375326900044456,54.59584550000727,12345,4000.0,0.5,8000.0,0.5,0.9
1,fr,diff,80.59245730005205,140.28973239997867,12345,4000.0,0.5,4000.0,0.5,0.9
2,fr,diff,227.17343620001338,2791.0975502000074,12345,4000.0,0.5,8000.0,0.5,0.9
3,fr,diff,3020.522894200054,1.5282800999702886,12345,4000.0,0.5,4000.0,0.5,0.9
4,fr,same,3028.3282773000537,7.618178099975921,12345,4000.0,0.5,8000.0,0.5,0.9
5,fr,diff,3042.2157801000285,0.6884985999786295,12345,4000.0,0.5,4000.0,0.5,0.9
6,fr,same,3049.1635033000493,1.0124335999717005,12345,4000.0,0.5,4000.0,0.5,0.9
7,fr,same,3052.5171803000267,0.9926426999736577,12345,4000.0,0.5,4000.0,0.5,0.9
8,fr,same,3055.805184800003,1.3471398000256158,12345,4000.0,0.5,8000.0,0.5,0.9
9,fr,same,3063.4366431000526,0.8310679999995045,12345,4000.0,0.5,8000.0,0.5,0.9
10,fr,same,3070.538289500051,1.3201271999860182,12345,4000.0,0.5,4000.0,0.5,0.9
11,fr,diff,3074.1334764000494,0.8704809999908321,12345,4000.0,0.5,8000.0,0.5,0.9
12,fr,diff,3077.296898600005,0.5874752000090666,12345,4000.0,0.5,8000.0,0.5,0.9
13,fr,diff,3080.1462131000008,0.6782709000399336,12345,4000.0,0.5,8000.0,0.5,0.9
14,fr,same,3083.0740919000236,0.8199674999923445,12345,4000.0,0.5,4000.0,0.5,0.9
15,fr,same,3086.169312000042,1.0024167000083253,12345,4000.0,0.5,8000.0,0.5,0.9
16,fr,same,3093.451248200028,1.2102067000232637,12345,4000.0,0.5,4000.0,0.5,0.9
17,fr,same,3096.9737414000556,1.062814199947752,12345,4000.0,0.5,4000.0,0.5,0.9
18,fr,same,3100.3351304000244,0.7288387999869883,12345,4000.0,0.5,4000.0,0.5,0.9
19,fr,same,3103.3786704000086,0.7497516000294127,12345,4000.0,0.5,8000.0,0.5,0.9
20,fr,same,3110.4698528000154,0.6685215000179596,12345,4000.0,0.5,8000.0,0.5,0.9
21,fr,same,3117.47338770004,1.955638799990993,12345,4000.0,0.5,4000.0,0.5,0.9
22,fr,same,3121.7159252000274,0.6495520999887958,12345,4000.0,0.5,8000.0,0.5,0.9
23,fr,same,3128.653891700029,1.0149419999797828,12345,4000.0,0.5,4000.0,0.5,0.9
24,fr,same,3131.939964600024,0.6782548999763094,12345,4000.0,0.5,4000.0,0.5,0.9
25,fr,same,3134.8744963000063,0.6281224000267684,12345,4000.0,0.5,8000.0,0.5,0.9
26,fr,same,3141.757126600016,0.8205070000258274,12345,4000.0,0.5,4000.0,0.5,0.9
27,fr,same,3144.8547248000395,4.503461399988737,12345,4000.0,0.5,8000.0,0.5,0.9
28,fr,same,3155.617867800058,2.886498199950438,12345,4000.0,0.5,4000.0,0.5,0.9
29,fr,same,3160.824396700016,0.658937300031539,12345,4000.0,0.5,8000.0,0.5,0.9
30,fr,same,3167.7462365000392,0.9009329999680631,12345,4000.0,0.5,4000.0,0.5,0.9
31,fr,same,3170.9091035000165,0.7707645000191405,12345,4000.0,0.5,4000.0,0.5,0.9
32,fr,same,3173.9459743000334,0.6792160000186414,12345,4000.0,0.5,8000.0,0.5,0.9
33,fr,same,3180.9170790000353,0.7293646999751218,12345,4000.0,0.5,4000.0,0.5,0.9
34,fr,same,3183.9311135000316,0.6381445999722928,12345,4000.0,0.5,8000.0,0.5,0.9
35,fr,same,3190.8383559000213,0.6280482999864034,12345,4000.0,0.5,8000.0,0.5,0.9
36,fr,same,3197.740560200007,0.6388346000458114,12345,4000.0,0.5,8000.0,0.5,0.9
37,fr,diff,3204.672017600038,0.789457599981688,12345,4000.0,0.5,8000.0,0.5,0.9
38,fr,diff,3207.751447800023,1.831677399983164,12345,4000.0,0.5,8000.0,0.5,0.9
39,fr,diff,3211.8655045000487,1.002107199979946,12345,4000.0,0.5,4000.0,0.5,0.9
40,fr,diff,3219.1454716000007,0.7593612000346184,12345,4000.0,0.5,4000.0,0.5,0.9
41,fr,diff,3226.220675800054,0.5478294999920763,12345,4000.0,0.5,4000.0,0.5,0.9
42,fr,diff,3233.050930800033,0.6074645000044256,12345,4000.0,0.5,4000.0,0.5,0.9
43,fr,diff,3239.9261282000225,0.5976862999959849,12345,4000.0,0.5,8000.0,0.5,0.9
44,fr,same,3242.799763600051,1.1881343999993987,12345,4000.0,0.5,8000.0,0.5,0.9
45,fr,same,3250.2626294000074,1.700322300021071,12345,4000.0,0.5,8000.0,0.5,0.9
46,fr,diff,3258.2561048000352,11.872756999975536,12345,4000.0,0.5,4000.0,0.5,0.9
47,fr,diff,3276.375095000025,25.977078700030688,12345,4000.0,0.5,4000.0,0.5,0.9
48,fr,diff,3308.6780808000476,7.447320899984334,12345,4000.0,0.5,8000.0,0.5,0.9
49,fr,diff,3318.415199000039,0.5516088000149466,12345,4000.0,0.5,4000.0,0.5,0.9
50,fr,diff,3325.2467316000257,0.7087815999984741,12345,4000.0,0.5,8000.0,0.5,0.9
51,fr,diff,3328.210135900008,0.7590064000105485,12345,4000.0,0.5,4000.0,0.5,0.9
52,fr,diff,3335.2279207000392,0.5873687000130303,12345,4000.0,0.5,4000.0,0.5,0.9
53,fr,diff,3342.077838600031,1.5941504000220448,12345,4000.0,0.5,8000.0,0.5,0.9
54,fr,same,3345.944943600043,11.967708099982701,12345,4000.0,0.5,8000.0,0.5,0.9
55,fr,diff,3364.1744909000117,0.5270624000113457,12345,4000.0,0.5,8000.0,0.5,0.9
56,fr,same,3367.016315500019,0.6784309000358917,12345,4000.0,0.5,4000.0,0.5,0.9
57,fr,same,3369.947333600023,0.6682159000192769,12345,4000.0,0.5,8000.0,0.5,0.9
58,fr,diff,3376.910013900022,0.6784085999825038,12345,4000.0,0.5,4000.0,0.5,0.9
59,fr,same,3383.90731780004,0.9948757999809459,12345,4000.0,0.5,4000.0,0.5,0.9
60,fr,same,3387.1723216000246,1.2672711000195704,12345,4000.0,0.5,4000.0,0.5,0.9
61,fr,same,3390.710814000049,0.6582559999660589,12345,4000.0,0.5,8000.0,0.5,0.9
62,fr,same,3397.6336186000262,0.7098218000028282,12345,4000.0,0.5,4000.0,0.5,0.9
63,fr,same,3400.593641500047,0.6882838999736123,12345,4000.0,0.5,4000.0,0.5,0.9
64,fr,same,3403.5700188000337,0.6684917000238784,12345,4000.0,0.5,8000.0,0.5,0.9
65,fr,same,3410.516190500057,2.2888656999566592,12345,4000.0,0.5,8000.0,0.5,0.9
66,fr,same,3419.0696276000235,0.6784840000327677,12345,4000.0,0.5,4000.0,0.5,0.9
67,fr,same,3422.0481374000083,1.1176993999979459,12345,4000.0,0.5,8000.0,0.5,0.9
68,fr,same,3429.4428780000308,5.899236299970653,12345,4000.0,0.5,4000.0,0.5,0.9
69,fr,same,3437.6242998000234,0.7105696999933571,12345,4000.0,0.5,8000.0,0.5,0.9
70,fr,same,3444.633115600038,0.800079700013157,12345,4000.0,0.5,8000.0,0.5,0.9
71,fr,same,3451.707816100039,0.7596418000175618,12345,4000.0,0.5,4000.0,0.5,0.9
72,fr,same,3454.7449440000346,0.8303970000124536,12345,4000.0,0.5,8000.0,0.5,0.9
73,fr,same,3461.8490281000268,0.7405364000005648,12345,4000.0,0.5,8000.0,0.5,0.9
74,fr,same,3468.8629637000267,1.2571146999835037,12345,4000.0,0.5,4000.0,0.5,0.9
75,fr,same,3472.3948305000085,2.804696500010323,12345,4000.0,0.5,8000.0,0.5,0.9
76,fr,same,3481.4615810000105,1.2479930000263266,12345,4000.0,0.5,4000.0,0.5,0.9
77,fr,same,3484.9771749000065,0.7106534000486135,12345,4000.0,0.5,4000.0,0.5,0.9
78,fr,diff,3487.9807942000334,0.6985632000141777,12345,4000.0,0.5,8000.0,0.5,0.9
79,fr,same,3490.9464678000077,0.7189177999971434,12345,4000.0,0.5,4000.0,0.5,0.9
80,fr,same,3493.915862700029,0.6890838000108488,12345,4000.0,0.5,4000.0,0.5,0.9
81,fr,same,3496.875299300009,0.6494851000024937,12345,4000.0,0.5,4000.0,0.5,0.9
82,fr,same,3499.8369877000223,0.7493080000276677,12345,4000.0,0.5,8000.0,0.5,0.9
83,fr,same,3506.8658598000184,0.6988141000038013,12345,4000.0,0.5,8000.0,0.5,0.9
84,fr,same,3513.8786150000524,1.219648199970834,12345,4000.0,0.5,4000.0,0.5,0.9
85,fr,same,3517.3762583000353,1.1672407999867573,12345,4000.0,0.5,8000.0,0.5,0.9
86,fr,same,3524.79593370005,1.1869105999940075,12345,4000.0,0.5,8000.0,0.5,0.9
87,fr,same,3532.245746700035,1.2248206000076607,12345,4000.0,0.5,4000.0,0.5,0.9
88,fr,same,3535.755430900026,0.6381810000166297,12345,4000.0,0.5,8000.0,0.5,0.9
89,fr,same,3542.6488576000556,1.135336399951484,12345,4000.0,0.5,4000.0,0.5,0.9
90,fr,same,3546.1770810000016,1.178361100028269,12345,4000.0,0.5,8000.0,0.5,0.9
91,fr,diff,3553.6350183000322,0.00016719999257475138,12345,4000.0,0.5,8000.0,0.5,0.9
92,fr,diff,3555.9132441000547,0.7091813999577425,12345,4000.0,0.5,4000.0,0.5,0.9
93,fr,same,3562.9108722000383,1.8339159999741241,12345,4000.0,0.5,8000.0,0.5,0.9
94,fr,same,3570.9969332000474,2.41027509997366,12345,4000.0,0.5,4000.0,0.5,0.9
95,fr,same,3575.6750965000247,0.6379433000111021,12345,4000.0,0.5,4000.0,0.5,0.9
96,fr,same,3578.60278060002,0.6883031000033952,12345,4000.0,0.5,8000.0,0.5,0.9
97,fr,same,3585.5993358000414,0.6782679999596439,12345,4000.0,0.5,8000.0,0.5,0.9
98,fr,diff,3592.598489600001,0.07266310002887622,12345,4000.0,0.5,4000.0,0.5,0.9
99,fr,diff,3598.9468166000443,0.6178519999957643,12345,4000.0,0.5,8000.0,0.5,0.9
100,fr,same,3601.8781015000422,1.0787875999812968,12345,4000.0,0.5,4000.0,0.5,0.9
101,fr,same,3605.215527000022,1.0980957000283524,12345,4000.0,0.5,4000.0,0.5,0.9
102,fr,same,3608.56727660005,0.6584798999829218,12345,4000.0,0.5,4000.0,0.5,0.9
103,fr,same,3611.4895289000124,0.6684764000237919,12345,4000.0,0.5,4000.0,0.5,0.9
104,fr,same,3614.5134071000502,0.7188677999656647,12345,4000.0,0.5,8000.0,0.5,0.9
105,fr,same,3621.5975577000063,0.00013950001448392868,12345,4000.0,0.5,4000.0,0.5,0.9
106,fr,same,3623.8742082000244,0.6582025000243448,12345,4000.0,0.5,8000.0,0.5,0.9
107,fr,same,3630.8370423000306,0.739362100022845,12345,4000.0,0.5,8000.0,0.5,0.9
108,fr,same,3637.8736968000303,3.796224199992139,12345,4000.0,0.5,4000.0,0.5,0.9
109,fr,same,3643.9814740000293,0.6379527000244707,12345,4000.0,0.5,4000.0,0.5,0.9
110,fr,same,3646.883282200026,0.729160699993372,12345,4000.0,0.5,4000.0,0.5,0.9
111,fr,same,3649.866047800053,0.8916491999989375,12345,4000.0,0.5,8000.0,0.5,0.9
112,fr,same,3657.014020200004,0.7189001000369899,12345,4000.0,0.5,8000.0,0.5,0.9
113,fr,same,3664.0551739000366,0.7187452999642119,12345,4000.0,0.5,8000.0,0.5,0.9
114,fr,same,3671.056054900051,0.718728999956511,12345,4000.0,0.5,4000.0,0.5,0.9
115,fr,same,3674.095482200035,0.6076997999916784,12345,4000.0,0.5,4000.0,0.5,0.9
116,fr,same,3676.9786356000113,0.6507734000333585,12345,4000.0,0.5,8000.0,0.5,0.9
117,fr,same,3683.9045713000232,0.6100468999939039,12345,4000.0,0.5,4000.0,0.5,0.9
118,fr,same,3686.826807500038,0.588242799974978,12345,4000.0,0.5,8000.0,0.5,0.9
119,fr,same,3693.7552479000296,0.7396834000246599,12345,4000.0,0.5,8000.0,0.5,0.9
120,fr,diff,3700.772921500029,0.00016840000171214342,12345,4000.0,0.5,4000.0,0.5,0.9
121,fr,diff,3707.044917100051,0.6985328999580815,12345,4000.0,0.5,8000.0,0.5,0.9
122,fr,same,3709.9993450000184,1.2478077000123449,12345,4000.0,0.5,4000.0,0.5,0.9
123,fr,diff,3713.499647400051,0.5671954999561422,12345,4000.0,0.5,8000.0,0.5,0.9
124,fr,same,3716.3310813000426,0.6284750999766402,12345,4000.0,0.5,4000.0,0.5,0.9
125,fr,diff,3719.2149494000478,0.5064011999638751,12345,4000.0,0.5,8000.0,0.5,0.9
126,fr,diff,3722.0963349000085,0.4768381000030786,12345,4000.0,0.5,8000.0,0.5,0.9
127,fr,diff,3724.8554660000373,0.5578381000086665,12345,4000.0,0.5,4000.0,0.5,0.9
128,fr,diff,3731.665375200042,0.6280618999735452,12345,4000.0,0.5,8000.0,0.5,0.9
129,fr,diff,3734.566822600027,0.6377785999793559,12345,4000.0,0.5,4000.0,0.5,0.9
130,fr,diff,3741.519441100012,0.5581202000030316,12345,4000.0,0.5,8000.0,0.5,0.9
131,fr,diff,3744.355631500017,0.6605644000228494,12345,4000.0,0.5,4000.0,0.5,0.9
132,fr,diff,3751.283134200028,0.5586652000201866,12345,4000.0,0.5,8000.0,0.5,0.9
133,fr,diff,3754.1000142000266,0.5570231000310741,12345,4000.0,0.5,8000.0,0.5,0.9
134,fr,diff,3756.92362820002,0.547031500027515,12345,4000.0,0.5,4000.0,0.5,0.9
135,fr,diff,3763.754592500045,0.5670868000015616,12345,4000.0,0.5,4000.0,0.5,0.9
136,fr,diff,3770.595418700017,0.00019069999689236283,12345,4000.0,0.5,4000.0,0.5,0.9
137,fr,diff,3776.8759861,0.5773465000092983,12345,4000.0,0.5,8000.0,0.5,0.9
138,fr,diff,3779.7535698000574,0.7514862999669276,12345,4000.0,0.5,8000.0,0.5,0.9
139,fr,diff,3782.798199300014,0.6281002000323497,12345,4000.0,0.5,4000.0,0.5,0.9
140,fr,diff,3789.682577300002,1.2886565000517294,12345,4000.0,0.5,8000.0,0.5,0.9
141,fr,same,3793.2838039000053,0.729089800035581,12345,4000.0,0.5,4000.0,0.5,0.9
142,fr,diff,3796.338209300011,0.5269139000447467,12345,4000.0,0.5,8000.0,0.5,0.9
143,fr,diff,3799.1432778000017,0.688473200018052,12345,4000.0,0.5,4000.0,0.5,0.9
144,fr,diff,3806.1710098000476,0.6893871999927796,12345,4000.0,0.5,8000.0,0.5,0.9
145,fr,same,3809.1360863000154,1.1959173000068404,12345,4000.0,0.5,4000.0,0.5,0.9
146,fr,same,3812.593350600044,0.7290313999983482,12345,4000.0,0.5,8000.0,0.5,0.9
147,fr,same,3819.5841808000114,0.7292436000425369,12345,4000.0,0.5,4000.0,0.5,0.9
148,fr,same,3822.676530800003,1.1983591000316665,12345,4000.0,0.5,4000.0,0.5,0.9
149,fr,same,3826.148504800047,0.729031800001394,12345,4000.0,0.5,8000.0,0.5,0.9
150,fr,diff,3833.178568100033,0.5470079000224359,12345,4000.0,0.5,4000.0,0.5,0.9
151,fr,diff,3839.989945200039,0.6277371000032872,12345,4000.0,0.5,8000.0,0.5,0.9
152,fr,diff,3842.868513100024,0.5364816000219434,12345,4000.0,0.5,8000.0,0.5,0.9
153,fr,diff,3845.695140100026,0.5062598999938928,12345,4000.0,0.5,8000.0,0.5,0.9
154,fr,diff,3848.480275800044,0.6490606999723241,12345,4000.0,0.5,4000.0,0.5,0.9
155,fr,diff,3855.4066718000104,0.5569573999964632,12345,4000.0,0.5,4000.0,0.5,0.9
156,fr,diff,3862.2175121000037,0.5185956000350416,12345,4000.0,0.5,4000.0,0.5,0.9
157,fr,diff,3868.984622000018,0.00017290003597736359,12345,4000.0,0.5,4000.0,0.5,0.9
158,fr,same,3875.2762122000568,0.00012059998698532581,12345,4000.0,0.5,8000.0,0.5,0.9
159,fr,diff,3881.5955498000258,0.6198506000218913,12345,4000.0,0.5,8000.0,0.5,0.9
160,fr,diff,3884.513552700053,0.6494323999504559,12345,4000.0,0.5,8000.0,0.5,0.9
161,fr,same,3887.440374500002,0.7500299000530504,12345,4000.0,0.5,4000.0,0.5,0.9
162,fr,same,3890.4697234000196,0.7088621000293642,12345,4000.0,0.5,4000.0,0.5,0.9
163,fr,same,3893.476792200003,1.187715300009586,12345,4000.0,0.5,4000.0,0.5,0.9
164,fr,same,3896.925480100035,0.6984523999853991,12345,4000.0,0.5,8000.0,0.5,0.9
165,fr,diff,3903.9115979000344,0.640570999996271,12345,4000.0,0.5,8000.0,0.5,0.9
166,fr,diff,3906.8353385000373,0.617671700019855,12345,4000.0,0.5,4000.0,0.5,0.9
167,fr,diff,3913.718119600031,0.5874817000003532,12345,4000.0,0.5,8000.0,0.5,0.9
168,fr,diff,3916.5978551000007,0.5569566000485793,12345,4000.0,0.5,8000.0,0.5,0.9
169,fr,diff,3919.412419900007,0.5568474000319839,12345,4000.0,0.5,4000.0,0.5,0.9
170,fr,diff,3926.2493156000273,0.0001689000055193901,12345,4000.0,0.5,8000.0,0.5,0.9
171,fr,diff,3928.516445200017,0.6175170000060461,12345,4000.0,0.5,4000.0,0.5,0.9
172,fr,diff,3935.4095898000523,0.639967399998568,12345,4000.0,0.5,4000.0,0.5,0.9
173,fr,diff,3942.330945700058,0.8707005999749526,12345,4000.0,0.5,8000.0,0.5,0.9
174,fr,diff,3945.5165491000516,0.6076020000036806,12345,4000.0,0.5,8000.0,0.5,0.9
175,fr,diff,3948.4108262000373,0.567048299999442,12345,4000.0,0.5,4000.0,0.5,0.9
176,fr,diff,3955.2997902000207,0.6276871000300162,12345,4000.0,0.5,8000.0,0.5,0.9
177,fr,same,3958.2050214000046,0.7616631000419147,12345,4000.0,0.5,4000.0,0.5,0.9
178,fr,same,3961.2591060000123,0.7187206000089645,12345,4000.0,0.5,8000.0,0.5,0.9
179,fr,same,3968.3020189000526,0.688402799947653,12345,4000.0,0.5,4000.0,0.5,0.9
180,fr,same,3971.2517593000084,1.1970603000372648,12345,4000.0,0.5,8000.0,0.5,0.9
181,fr,same,3978.706548200047,0.7505020999815315,12345,4000.0,0.5,4000.0,0.5,0.9
182,fr,same,3981.7273867000476,0.6596570999827236,12345,4000.0,0.5,4000.0,0.5,0.9
183,fr,same,3984.638224100054,0.6786304999841377,12345,4000.0,0.5,8000.0,0.5,0.9
184,fr,same,3991.5925089000375,0.7801353000104427,12345,4000.0,0.5,8000.0,0.5,0.9
185,fr,diff,3998.6725069000386,0.00020409998251125216,12345,4000.0,0.5,4000.0,0.5,0.9
186,fr,diff,4004.946219400037,0.6010037999949418,12345,4000.0,0.5,4000.0,0.5,0.9
187,fr,same,4011.8284853000077,0.860717800038401,12345,4000.0,0.5,4000.0,0.5,0.9
188,fr,same,4014.9459055000334,0.7794956999714486,12345,4000.0,0.5,4000.0,0.5,0.9
189,fr,same,4017.9892011000193,0.7085386000107974,12345,4000.0,0.5,8000.0,0.5,0.9
190,fr,diff,4024.9768563000252,0.00017670000670477748,12345,4000.0,0.5,8000.0,0.5,0.9
191,fr,diff,4027.2482089000405,0.6079929000115953,12345,4000.0,0.5,8000.0,0.5,0.9
192,fr,diff,4030.175740500039,0.6438525000121444,12345,4000.0,0.5,8000.0,0.5,0.9
193,fr,same,4033.173476200027,0.975688699982129,12345,4000.0,0.5,4000.0,0.5,0.9
194,fr,same,4036.409012900025,0.6587266999995336,12345,4000.0,0.5,8000.0,0.5,0.9
195,fr,diff,4043.375911500014,0.6182121000019833,12345,4000.0,0.5,8000.0,0.5,0.9
196,fr,same,4046.254827900033,0.8300600000075065,12345,4000.0,0.5,4000.0,0.5,0.9
197,fr,same,4049.3419207000406,0.738976199994795,12345,4000.0,0.5,4000.0,0.5,0.9
198,fr,same,4052.3751508000423,1.2272896000067703,12345,4000.0,0.5,4000.0,0.5,0.9
199,fr,same,4055.908688500058,1.3075063999858685,12345,4000.0,0.5,8000.0,0.5,0.9
200,fr,diff,4063.545959100011,0.6986899999901652,12345,4000.0,0.5,8000.0,0.5,0.9
201,fr,same,4066.5482894000015,0.7086270000436343,12345,4000.0,0.5,4000.0,0.5,0.9
202,fr,same,4069.5154865000513,0.7191852999967523,12345,4000.0,0.5,4000.0,0.5,0.9
203,fr,same,4072.550024200056,0.6884957999573089,12345,4000.0,0.5,8000.0,0.5,0.9
204,fr,diff,4079.4950067000464,0.5671864000032656,12345,4000.0,0.5,8000.0,0.5,0.9
205,fr,diff,4082.327096700028,0.5582217000192031,12345,4000.0,0.5,8000.0,0.5,0.9
206,fr,diff,4085.1825787000125,0.6075802000123076,12345,4000.0,0.5,4000.0,0.5,0.9
207,fr,diff,4092.0569018000388,0.5493696999619715,12345,4000.0,0.5,4000.0,0.5,0.9
208,fr,diff,4098.914746000024,0.5569787999847904,12345,4000.0,0.5,4000.0,0.5,0.9
209,fr,diff,4105.746121300035,0.5976928999880329,12345,4000.0,0.5,8000.0,0.5,0.9
210,fr,diff,4108.606677300006,0.6176884000306018,12345,4000.0,0.5,4000.0,0.5,0.9
211,fr,same,4115.546811200038,0.6988997000153176,12345,4000.0,0.5,8000.0,0.5,0.9
212,fr,diff,4122.5582908000215,0.6277302000089549,12345,4000.0,0.5,8000.0,0.5,0.9
213,fr,diff,4125.4421362000285,0.5786736999871209,12345,4000.0,0.5,8000.0,0.5,0.9
214,fr,same,4128.295099400042,1.2822476999717765,12345,4000.0,0.5,4000.0,0.5,0.9
215,fr,diff,4131.873332900053,0.6205050999997184,12345,4000.0,0.5,4000.0,0.5,0.9
216,fr,diff,4138.756226200028,0.00018809997709468007,12345,4000.0,0.5,4000.0,0.5,0.9
217,fr,diff,4145.05153930001,0.5973340999917127,12345,4000.0,0.5,8000.0,0.5,0.9
218,fr,diff,4148.015798300039,0.5367449999903329,12345,4000.0,0.5,4000.0,0.5,0.9
219,fr,diff,4154.8379021,0.5873533000121824,12345,4000.0,0.5,8000.0,0.5,0.9
220,fr,diff,4157.679268500011,0.5609909000340849,12345,4000.0,0.5,8000.0,0.5,0.9
221,fr,same,4160.594252700044,0.9023373000090942,12345,4000.0,0.5,4000.0,0.5,0.9
222,fr,diff,4163.77952500002,0.6783751000184566,12345,4000.0,0.5,4000.0,0.5,0.9
223,fr,same,4170.7127540000365,0.870866900018882,12345,4000.0,0.5,4000.0,0.5,0.9
224,fr,same,4173.874560100026,0.7800204000086524,12345,4000.0,0.5,4000.0,0.5,0.9
225,fr,same,4176.919236800051,0.7289846999919973,12345,4000.0,0.5,8000.0,0.5,0.9
226,fr,same,4183.907474500011,7.7019653000170365,12345,4000.0,0.5,8000.0,0.5,0.9
227,fr,diff,4197.878536800039,0.60080899996683,12345,4000.0,0.5,8000.0,0.5,0.9
228,fr,same,4200.746123600053,1.2160530999535695,12345,4000.0,0.5,4000.0,0.5,0.9
229,fr,diff,4204.261238200008,0.5793044000165537,12345,4000.0,0.5,8000.0,0.5,0.9
230,fr,diff,4207.105172500014,0.5367534999968484,12345,4000.0,0.5,8000.0,0.5,0.9
231,fr,diff,4210.0190741000115,0.7105446000350639,12345,4000.0,0.5,4000.0,0.5,0.9
232,fr,diff,4216.988445200026,0.00016729999333620071,12345,4000.0,0.5,8000.0,0.5,0.9
233,fr,diff,4219.2573668000405,0.7409257999970578,12345,4000.0,0.5,4000.0,0.5,0.9
